,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
4,503,Cameron Young,SR,2017-18,G,Quinnipiac,MAAC,33,1124,187,443,.422,123,232,64,211,.303,184,244,.754,61,165,226,91,43,10,93,85,622,34.1,5.7,13.4,3.7,7.0,1.9,6.4,5.6,7.4,1.8,5.0,6.8,2.8,1.3,0.3,2.8,2.6,18.8
5,504,Jerrelle Benimon,SR,2013-14,F,Towson,CAA,36,1307,225,425,.529,211,381,14,44,.318,209,293,.713,84,320,404,130,25,44,124,104,673,36.3,6.3,11.8,5.9,10.6,0.4,1.2,5.8,8.1,2.3,8.9,11.2,3.6,0.7,1.2,3.4,2.9,18.7
6,505,Jaron Blossomgame,JR,2015-16,F,Clemson,ACC,31,1060,201,392,.513,156,291,45,101,.446,133,170,.782,55,152,207,47,23,41,55,63,580,34.2,6.5,12.6,5.0,9.4,1.5,3.3,4.3,5.5,1.8,4.9,6.7,1.5,0.7,1.3,1.8,2.0,18.7
7,506,Glenn Cosey,SR,2013-14,G,Eastern Kentucky,OVC,34,1234,187,435,.430,72,165,115,270,.426,148,176,.841,20,89,109,142,42,2,63,59,637,36.3,5.5,12.8,2.1,4.9,3.4,7.9,4.4,5.2,0.6,2.6,3.2,4.2,1.2,0.1,1.9,1.7,18.7
8,507,Trey Davis,SR,2015-16,G,Massachusetts,A-10,32,1087,184,470,.391,101,243,83,227,.366,148,169,.876,20,127,147,103,38,4,91,64,599,34.0,5.8,14.7,3.2,7.6,2.6,7.1,4.6,5.3,0.6,4.0,4.6,3.2,1.2,0.1,2.8,2.0,18.7
9,508,Frank Eaves,SR,2015-16,G,Appalachian State,Sun Belt,31,965,170,446,.381,87,230,83,216,.384,156,191,.817,20,96,116,68,26,1,70,71,579,31.1,5.5,14.4,2.8,7.4,2.7,7.0,5.0,6.2,0.6,3.1,3.7,2.2,0.8,0.0,2.3,2.3,18.7
10,509,Malik Ellison,SR,2019-20,G,Hartford,AEC,23,804,171,333,.514,169,320,2,13,.154,85,135,.630,60,164,224,39,19,26,68,61,429,35.0,7.4,14.5,7.3,13.9,0.1,0.6,3.7,5.9,2.6,7.1,9.7,1.7,0.8,1.1,3.0,2.7,18.7
11,510,Jimmy Gavin,SR,2015-16,G,Winthrop,Big South,32,1080,196,410,.478,102,181,94,229,.410,111,134,.828,16,78,94,95,26,2,66,57,597,33.8,6.1,12.8,3.2,5.7,2.9,7.2,3.5,4.2,0.5,2.4,2.9,3.0,0.8,0.1,2.1,1.8,18.7
12,511,Josh Hart,SR,2016-17,G,Villanova,Big East,36,1193,236,463,.510,162,280,74,183,.404,127,170,.747,51,179,230,106,56,10,71,81,673,33.1,6.6,12.9,4.5,7.8,2.1,5.1,3.5,4.7,1.4,5.0,6.4,2.9,1.6,0.3,2.0,2.3,18.7
13,512,Keon Johnson,JR,2015-16,G,Winthrop,Big South,32,1100,178,395,.451,100,196,78,199,.392,165,198,.833,17,116,133,81,29,0,69,62,599,34.4,5.6,12.3,3.1,6.1,2.4,6.2,5.2,6.2,0.5,3.6,4.2,2.5,0.9,0.0,2.2,1.9,18.7
14,513,Christian Keeling,JR,2018-19,G,Charleston Southern,Big South,34,1096,214,460,.465,133,247,81,213,.380,126,162,.778,29,206,235,94,43,23,91,68,635,32.2,6.3,13.5,3.9,7.3,2.4,6.3,3.7,4.8,0.9,6.1,6.9,2.8,1.3,0.7,2.7,2.0,18.7
15,514,Tanner Leissner,SR,2017-18,F,New Hampshire,AEC,31,1111,195,432,.451,157,317,38,115,.330,153,199,.769,81,133,214,62,15,10,50,65,581,35.8,6.3,13.9,5.1,10.2,1.2,3.7,4.9,6.4,2.6,4.3,6.9,2.0,0.5,0.3,1.6,2.1,18.7
16,515,Christian Lutete,JR,2018-19,G,Massachusetts-Lowell,AEC,32,1085,213,399,.534,143,222,70,177,.395,102,142,.718,42,202,244,45,22,3,80,61,598,33.9,6.7,12.5,4.5,6.9,2.2,5.5,3.2,4.4,1.3,6.3,7.6,1.4,0.7,0.1,2.5,1.9,18.7
17,516,Antoine Mason,SO,2012-13,G,Niagara,MAAC,29,1053,167,379,.441,133,271,34,108,.315,173,218,.794,34,84,118,43,33,7,64,69,541,36.3,5.8,13.1,4.6,9.3,1.2,3.7,6.0,7.5,1.2,2.9,4.1,1.5,1.1,0.2,2.2,2.4,18.7
18,517,Ray McCallum,JR,2012-13,G,Detroit Mercy,Horizon,33,1208,214,436,.491,172,306,42,130,.323,147,205,.717,43,124,167,147,64,20,68,66,617,36.6,6.5,13.2,5.2,9.3,1.3,3.9,4.5,6.2,1.3,3.8,5.1,4.5,1.9,0.6,2.1,2.0,18.7
19,518,Drew McDonald,SR,2018-19,F,Northern Kentucky,Horizon,34,1040,211,447,.472,144,277,67,170,.394,146,183,.798,68,251,319,95,17,12,77,65,635,30.6,6.2,13.1,4.2,8.1,2.0,5.0,4.3,5.4,2.0,7.4,9.4,2.8,0.5,0.4,2.3,1.9,18.7
20,519,Wendell McKines,SR,2011-12,F,New Mexico State,WAC,35,1179,233,505,.461,182,360,51,145,.352,136,179,.760,118,256,374,54,27,13,70,80,653,33.7,6.7,14.4,5.2,10.3,1.5,4.1,3.9,5.1,3.4,7.3,10.7,1.5,0.8,0.4,2.0,2.3,18.7
21,520,Jordan McRae,SR,2013-14,G,Tennessee,SEC,37,1190,223,512,.436,144,287,79,225,.351,167,212,.788,26,102,128,91,25,38,77,78,692,32.2,6.0,13.8,3.9,7.8,2.1,6.1,4.5,5.7,0.7,2.8,3.5,2.5,0.7,1.0,2.1,2.1,18.7
22,,Totals,Per Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Rk,Player,Class,Season,Pos,School,Conf,G,MP,FG,FGA,FG%,2P,2PA,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
24,521,Matt Mooney,JR,2017-18,G,South Dakota,Summit,34,1040,227,510,.445,151,294,76,216,.352,107,129,.829,22,116,138,105,67,4,82,67,637,30.6,6.7,15.0,4.4,8.6,2.2,6.4,3.1,3.8,0.6,3.4,4.1,3.1,2.0,0.1,2.4,2.0,18.7
25,522,Brock Motum,SR,2012-13,F,Washington State,Pac-12,32,1131,216,474,.456,171,340,45,134,.336,120,162,.741,61,140,201,35,20,26,77,74,597,35.3,6.8,14.8,5.3,10.6,1.4,4.2,3.8,5.1,1.9,4.4,6.3,1.1,0.6,0.8,2.4,2.3,18.7
26,523,Mike Muscala,SR,2012-13,F,Bucknell,Patriot,34,1079,227,446,.509,223,430,4,16,.250,179,227,.789,98,280,378,78,17,80,58,74,637,31.7,6.7,13.1,6.6,12.6,0.1,0.5,5.3,6.7,2.9,8.2,11.1,2.3,0.5,2.4,1.7,2.2,18.7
27,524,Kyle Randall,SR,2012-13,G,Central Michigan,MAC,31,1068,175,414,.423,109,246,66,168,.393,165,193,.855,23,86,109,79,25,1,89,42,581,34.5,5.6,13.4,3.5,7.9,2.1,5.4,5.3,6.2,0.7,2.8,3.5,2.5,0.8,0.0,2.9,1.4,18.7
28,525,Kendrick Ray,JR,2015-16,G,Kennesaw State,A-Sun,31,1059,214,441,.485,173,327,41,114,.360,110,154,.714,44,130,174,85,44,7,76,95,579,34.2,6.9,14.2,5.6,10.5,1.3,3.7,3.5,5.0,1.4,4.2,5.6,2.7,1.4,0.2,2.5,3.1,18.7
29,526,Jerome Robinson,SO,2016-17,F,Boston College,ACC,32,1089,213,503,.423,159,341,54,162,.333,117,162,.722,20,104,124,108,55,12,102,89,597,34.0,6.7,15.7,5.0,10.7,1.7,5.1,3.7,5.1,0.6,3.3,3.9,3.4,1.7,0.4,3.2,2.8,18.7
30,527,Marcus Romain,SR,2016-17,G,Mississippi Valley State,SWAC,22,670,132,282,.468,103,212,29,70,.414,119,176,.676,28,84,112,54,21,6,100,61,412,30.5,6.0,12.8,4.7,9.6,1.3,3.2,5.4,8.0,1.3,3.8,5.1,2.5,1.0,0.3,4.5,2.8,18.7
31,528,Marial Shayok,SR,2018-19,G,Iowa State,Big 12,34,1118,229,462,.496,158,278,71,184,.386,108,123,.878,47,120,167,67,32,8,91,70,637,32.9,6.7,13.6,4.6,8.2,2.1,5.4,3.2,3.6,1.4,3.5,4.9,2.0,0.9,0.2,2.7,2.1,18.7
32,529,Rodrick Sikes,JR,2017-18,G,South Alabama,Sun Belt,32,998,178,421,.423,90,183,88,238,.370,153,197,.777,13,86,99,27,30,7,60,60,597,31.2,5.6,13.2,2.8,5.7,2.8,7.4,4.8,6.2,0.4,2.7,3.1,0.8,0.9,0.2,1.9,1.9,18.7
33,530,Trevis Simpson,JR,2012-13,G,North Carolina-Greensboro,Southern,29,858,187,461,.406,123,273,64,188,.340,103,129,.798,27,96,123,40,19,3,58,78,541,29.6,6.4,15.9,4.2,9.4,2.2,6.5,3.6,4.4,0.9,3.3,4.2,1.4,0.7,0.1,2.0,2.7,18.7
34,531,Russ Smith,JR,2012-13,G,Louisville,Big East,40,1211,232,560,.414,170,371,62,189,.328,222,276,.804,41,91,132,116,83,2,108,102,748,30.3,5.8,14.0,4.3,9.3,1.6,4.7,5.6,6.9,1.0,2.3,3.3,2.9,2.1,0.1,2.7,2.6,18.7
35,532,Marlon Stewart,SR,2019-20,G,North Dakota,Summit,33,1129,190,438,.434,127,261,63,177,.356,173,221,.783,11,171,182,168,24,4,97,76,616,34.2,5.8,13.3,3.8,7.9,1.9,5.4,5.2,6.7,0.3,5.2,5.5,5.1,0.7,0.1,2.9,2.3,18.7
36,533,Marcus Thornton,JR,2013-14,G,William & Mary,CAA,32,1139,195,448,.435,102,217,93,231,.403,116,149,.779,7,66,73,90,34,7,76,57,599,35.6,6.1,14.0,3.2,6.8,2.9,7.2,3.6,4.7,0.2,2.1,2.3,2.8,1.1,0.2,2.4,1.8,18.7
37,534,Charlie Westbrook,SR,2011-12,G,South Dakota,Summit,28,907,183,394,.464,146,299,37,95,.389,121,158,.766,23,89,112,62,48,24,71,62,524,32.4,6.5,14.1,5.2,10.7,1.3,3.4,4.3,5.6,0.8,3.2,4.0,2.2,1.7,0.9,2.5,2.2,18.7
38,535,Douglas Wilson,JR,2019-20,F,South Dakota State,Summit,29,860,224,356,.629,223,350,1,6,.167,92,138,.667,83,103,186,52,22,24,76,86,541,29.7,7.7,12.3,7.7,12.1,0.0,0.2,3.2,4.8,2.9,3.6,6.4,1.8,0.8,0.8,2.6,3.0,18.7
39,536,Kori Babineaux,SR,2015-16,G,Jacksonville,A-Sun,32,1149,257,549,.468,248,516,9,33,.273,71,113,.628,22,133,155,123,31,5,90,75,594,35.9,8.0,17.2,7.8,16.1,0.3,1.0,2.2,3.5,0.7,4.2,4.8,3.8,1.0,0.2,2.8,2.3,18.6
40,537,Phil Booth,SR,2018-19,G,Villanova,Big East,36,1265,218,502,.434,123,243,95,259,.367,137,183,.749,13,127,140,137,30,7,84,70,668,35.1,6.1,13.9,3.4,6.8,2.6,7.2,3.8,5.1,0.4,3.5,3.9,3.8,0.8,0.2,2.3,1.9,18.6
41,538,Yonel Brown,SR,2015-16,G,Kennesaw State,A-Sun,31,1203,198,478,.414,119,261,79,217,.364,103,130,.792,22,83,105,76,35,0,79,61,578,38.8,6.4,15.4,3.8,8.4,2.5,7.0,3.3,4.2,0.7,2.7,3.4,2.5,1.1,0.0,2.5,2.0,18.6
42,539,Trey Burke,SO,2012-13,G,Michigan,Big Ten,39,1378,259,560,.463,183,362,76,198,.384,133,166,.801,21,103,124,260,62,20,86,73,727,35.3,6.6,14.4,4.7,9.3,1.9,5.1,3.4,4.3,0.5,2.6,3.2,6.7,1.6,0.5,2.2,1.9,18.6
43,540,Jahii Carson,SO,2013-14,G,Arizona State,Pac-12,33,1168,211,487,.433,175,395,36,92,.391,156,217,.719,24,109,133,153,23,2,116,72,614,35.4,6.4,14.8,5.3,12.0,1.1,2.8,4.7,6.6,0.7,3.3,4.0,4.6,0.7,0.1,3.5,2.2,18.6
44,,Totals,Per Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Rk,Player,Class,Season,Pos,School,Conf,G,MP,FG,FGA,FG%,2P,2PA,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
46,541,Alex Francis,SR,2013-14,F,Bryant,NEC,32,1152,225,390,.577,225,390,0,0,,145,236,.614,85,177,262,46,37,26,97,93,595,36.0,7.0,12.2,7.0,12.2,0.0,0.0,4.5,7.4,2.7,5.5,8.2,1.4,1.2,0.8,3.0,2.9,18.6
47,542,Brandon Goodwin,SR,2017-18,G,Florida Gulf Coast,A-Sun,34,1135,223,474,.470,181,321,42,153,.275,144,192,.750,38,150,188,162,46,4,100,53,632,33.4,6.6,13.9,5.3,9.4,1.2,4.5,4.2,5.6,1.1,4.4,5.5,4.8,1.4,0.1,2.9,1.6,18.6
48,543,Torian Graham,SR,2016-17,G,Arizona State,Pac-12,33,1147,230,513,.448,122,234,108,279,.387,46,56,.821,19,120,139,39,31,11,44,51,614,34.8,7.0,15.5,3.7,7.1,3.3,8.5,1.4,1.7,0.6,3.6,4.2,1.2,0.9,0.3,1.3,1.5,18.6
49,544,Ge'Lawn Guyn,SR,2015-16,G,East Tennessee State,Southern,35,1141,221,510,.433,127,287,94,223,.422,115,153,.752,21,120,141,65,39,27,68,74,651,32.6,6.3,14.6,3.6,8.2,2.7,6.4,3.3,4.4,0.6,3.4,4.0,1.9,1.1,0.8,1.9,2.1,18.6
50,545,Tyler Hall,FR,2015-16,G,Montana State,Big Sky,31,993,202,442,.457,106,219,96,223,.430,78,90,.867,26,137,163,51,28,8,56,68,578,32.0,6.5,14.3,3.4,7.1,3.1,7.2,2.5,2.9,0.8,4.4,5.3,1.6,0.9,0.3,1.8,2.2,18.6
51,546,Anthony Ireland,SR,2013-14,G,Loyola Marymount,WCC,32,1127,192,470,.409,150,336,42,134,.313,170,208,.817,39,80,119,173,53,3,90,76,596,35.2,6.0,14.7,4.7,10.5,1.3,4.2,5.3,6.5,1.2,2.5,3.7,5.4,1.7,0.1,2.8,2.4,18.6
52,547,Desmar Jackson,SR,2013-14,G,Southern Illinois,MVC,33,1087,212,455,.466,190,373,22,82,.268,167,214,.780,50,133,183,68,80,14,98,92,613,32.9,6.4,13.8,5.8,11.3,0.7,2.5,5.1,6.5,1.5,4.0,5.5,2.1,2.4,0.4,3.0,2.8,18.6
53,548,Camron Justice,JR,2018-19,G,IUPUI,Horizon,33,1077,195,459,.425,105,203,90,256,.352,135,158,.854,11,95,106,95,43,1,84,72,615,32.6,5.9,13.9,3.2,6.2,2.7,7.8,4.1,4.8,0.3,2.9,3.2,2.9,1.3,0.0,2.5,2.2,18.6
54,549,Shamarkus Kennedy,SR,2019-20,F,McNeese State,Southland,31,985,226,333,.679,225,329,1,4,.250,123,158,.778,108,230,338,46,21,81,71,69,576,31.8,7.3,10.7,7.3,10.6,0.0,0.1,4.0,5.1,3.5,7.4,10.9,1.5,0.7,2.6,2.3,2.2,18.6
55,550,Joe Kilgore,SR,2017-18,G,Texas A&M-Corpus Christi,Southland,29,1019,183,451,.406,146,343,37,108,.343,137,173,.792,28,135,163,96,52,18,86,60,540,35.1,6.3,15.6,5.0,11.8,1.3,3.7,4.7,6.0,1.0,4.7,5.6,3.3,1.8,0.6,3.0,2.1,18.6
56,551,Saben Lee,JR,2019-20,G,Vanderbilt,SEC,32,1052,200,414,.483,161,293,39,121,.322,155,206,.752,18,95,113,134,49,9,99,57,594,32.9,6.3,12.9,5.0,9.2,1.2,3.8,4.8,6.4,0.6,3.0,3.5,4.2,1.5,0.3,3.1,1.8,18.6
57,552,Shawn Long,SO,2013-14,F,Louisiana,Sun Belt,34,999,239,458,.522,206,380,33,78,.423,120,178,.674,121,232,353,19,23,91,73,119,631,29.4,7.0,13.5,6.1,11.2,1.0,2.3,3.5,5.2,3.6,6.8,10.4,0.6,0.7,2.7,2.1,3.5,18.6
58,553,Fletcher Magee,SO,2016-17,G,Wofford,Southern,33,1099,196,448,.438,84,183,112,265,.423,109,122,.893,10,100,110,61,24,5,55,44,613,33.3,5.9,13.6,2.5,5.5,3.4,8.0,3.3,3.7,0.3,3.0,3.3,1.8,0.7,0.2,1.7,1.3,18.6
59,554,Martaveous McKnight,JR,2017-18,G,Arkansas-Pine Bluff,SWAC,35,1134,217,480,.452,153,298,64,182,.352,152,210,.724,16,134,150,124,68,5,92,31,650,32.4,6.2,13.7,4.4,8.5,1.8,5.2,4.3,6.0,0.5,3.8,4.3,3.5,1.9,0.1,2.6,0.9,18.6
60,555,Matt Mooney,SO,2016-17,G,South Dakota,Summit,34,1059,222,483,.460,146,276,76,207,.367,114,159,.717,14,138,152,71,75,5,86,65,634,31.1,6.5,14.2,4.3,8.1,2.2,6.1,3.4,4.7,0.4,4.1,4.5,2.1,2.2,0.1,2.5,1.9,18.6
61,556,Ade Murkey,SR,2019-20,G,Denver,Summit,31,1000,205,426,.481,175,351,30,75,.400,136,186,.731,39,155,194,65,38,23,65,75,576,32.3,6.6,13.7,5.6,11.3,1.0,2.4,4.4,6.0,1.3,5.0,6.3,2.1,1.2,0.7,2.1,2.4,18.6
62,557,Sa'eed Nelson,SO,2017-18,G,American,Patriot,29,1074,191,431,.443,163,335,28,96,.292,128,188,.681,25,79,104,147,52,5,109,77,538,37.0,6.6,14.9,5.6,11.6,1.0,3.3,4.4,6.5,0.9,2.7,3.6,5.1,1.8,0.2,3.8,2.7,18.6
63,558,Grant Riller,SO,2017-18,G,College of Charleston,CAA,33,1110,230,422,.545,174,280,56,142,.394,97,133,.729,13,78,91,67,42,14,64,69,613,33.6,7.0,12.8,5.3,8.5,1.7,4.3,2.9,4.0,0.4,2.4,2.8,2.0,1.3,0.4,1.9,2.1,18.6
64,559,Marcus Romain,JR,2015-16,G,Mississippi Valley State,SWAC,30,869,188,429,.438,158,341,30,88,.341,152,200,.760,30,131,161,71,34,11,108,69,558,29.0,6.3,14.3,5.3,11.4,1.0,2.9,5.1,6.7,1.0,4.4,5.4,2.4,1.1,0.4,3.6,2.3,18.6
65,560,Dyami Starks,SR,2014-15,G,Bryant,NEC,31,1183,187,496,.377,89,210,98,286,.343,105,115,.913,16,89,105,47,27,7,66,60,577,38.2,6.0,16.0,2.9,6.8,3.2,9.2,3.4,3.7,0.5,2.9,3.4,1.5,0.9,0.2,2.1,1.9,18.6
66,,Totals,Per Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Rk,Player,Class,Season,Pos,School,Conf,G,MP,FG,FGA,FG%,2P,2PA,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
68,561,Keifer Sykes,SR,2014-15,G,Green Bay,Horizon,33,1156,213,471,.452,167,323,46,148,.311,142,182,.780,25,123,148,129,55,5,71,72,614,35.0,6.5,14.3,5.1,9.8,1.4,4.5,4.3,5.5,0.8,3.7,4.5,3.9,1.7,0.2,2.2,2.2,18.6
69,562,Corey Walden,SR,2014-15,G,Eastern Kentucky,OVC,32,1108,198,362,.547,147,222,51,140,.364,147,180,.817,27,100,127,123,99,5,71,79,594,34.6,6.2,11.3,4.6,6.9,1.6,4.4,4.6,5.6,0.8,3.1,4.0,3.8,3.1,0.2,2.2,2.5,18.6
70,563,Cassius Winston,SR,2019-20,G,Michigan State,Big Ten,30,980,185,413,.448,112,244,73,169,.432,115,135,.852,6,69,75,176,36,1,96,59,558,32.7,6.2,13.8,3.7,8.1,2.4,5.6,3.8,4.5,0.2,2.3,2.5,5.9,1.2,0.0,3.2,2.0,18.6
71,564,Cole Anthony,FR,2019-20,G,North Carolina,ACC,22,768,131,345,.380,82,204,49,141,.348,96,128,.750,10,115,125,88,29,6,77,64,407,34.9,6.0,15.7,3.7,9.3,2.2,6.4,4.4,5.8,0.5,5.2,5.7,4.0,1.3,0.3,3.5,2.9,18.5
72,565,Trevon Bluiett,JR,2016-17,F,Xavier,Big East,36,1263,212,484,.438,121,239,91,245,.371,150,199,.754,26,178,204,75,32,4,78,86,665,35.1,5.9,13.4,3.4,6.6,2.5,6.8,4.2,5.5,0.7,4.9,5.7,2.1,0.9,0.1,2.2,2.4,18.5
73,566,Kentavious Caldwell-Pope,SO,2012-13,G,Georgia,SEC,32,1086,186,430,.433,102,205,84,225,.373,135,169,.799,37,189,226,58,65,17,64,70,591,33.9,5.8,13.4,3.2,6.4,2.6,7.0,4.2,5.3,1.2,5.9,7.1,1.8,2.0,0.5,2.0,2.2,18.5
74,567,T.T. Carey,SR,2013-14,G,Longwood,Big South,31,1013,206,470,.438,112,232,94,238,.395,66,84,.786,30,174,204,24,46,11,49,73,572,32.7,6.6,15.2,3.6,7.5,3.0,7.7,2.1,2.7,1.0,5.6,6.6,0.8,1.5,0.4,1.6,2.4,18.5
75,568,Jahii Carson,FR,2012-13,G,Arizona State,Pac-12,35,1303,231,488,.473,198,385,33,103,.320,152,207,.734,16,112,128,177,41,2,124,89,647,37.2,6.6,13.9,5.7,11.0,0.9,2.9,4.3,5.9,0.5,3.2,3.7,5.1,1.2,0.1,3.5,2.5,18.5
76,569,Chris Clemons,FR,2015-16,G,Campbell,Big South,30,965,186,439,.424,94,193,92,246,.374,92,109,.844,10,101,111,54,45,8,57,75,556,32.2,6.2,14.6,3.1,6.4,3.1,8.2,3.1,3.6,0.3,3.4,3.7,1.8,1.5,0.3,1.9,2.5,18.5
77,570,T.J. Cline,SR,2016-17,F,Richmond,A-10,35,1137,243,470,.517,195,318,48,152,.316,114,166,.687,30,242,272,197,33,8,103,88,648,32.5,6.9,13.4,5.6,9.1,1.4,4.3,3.3,4.7,0.9,6.9,7.8,5.6,0.9,0.2,2.9,2.5,18.5
78,571,Jarrett Culver,SO,2018-19,G,Texas Tech,Big 12,38,1234,254,551,.461,205,390,49,161,.304,147,208,.707,54,189,243,142,57,21,103,73,704,32.5,6.7,14.5,5.4,10.3,1.3,4.2,3.9,5.5,1.4,5.0,6.4,3.7,1.5,0.6,2.7,1.9,18.5
79,572,Carsen Edwards,SO,2017-18,G,Purdue,Big Ten,37,1092,229,500,.458,132,261,97,239,.406,131,159,.824,13,129,142,104,42,8,64,65,686,29.5,6.2,13.5,3.6,7.1,2.6,6.5,3.5,4.3,0.4,3.5,3.8,2.8,1.1,0.2,1.7,1.8,18.5
80,573,Brandon Goodwin,JR,2016-17,G,Florida Gulf Coast,A-Sun,34,1073,219,428,.512,164,272,55,156,.353,136,172,.791,28,126,154,139,41,2,72,73,629,31.6,6.4,12.6,4.8,8.0,1.6,4.6,4.0,5.1,0.8,3.7,4.5,4.1,1.2,0.1,2.1,2.1,18.5
81,574,Olivier Hanlan,SO,2013-14,G,Boston College,ACC,32,1160,173,387,.447,112,211,61,176,.347,185,228,.811,12,98,110,93,25,2,78,82,592,36.3,5.4,12.1,3.5,6.6,1.9,5.5,5.8,7.1,0.4,3.1,3.4,2.9,0.8,0.1,2.4,2.6,18.5
82,575,K.T. Harrell,SR,2014-15,G,Auburn,SEC,35,1156,194,428,.453,96,202,98,226,.434,162,199,.814,32,72,104,52,33,2,86,80,648,33.0,5.5,12.2,2.7,5.8,2.8,6.5,4.6,5.7,0.9,2.1,3.0,1.5,0.9,0.1,2.5,2.3,18.5
83,576,Braxton Huggins,SR,2018-19,G,Fresno State,MWC,31,924,190,447,.425,89,185,101,262,.385,92,116,.793,19,113,132,53,35,10,69,69,573,29.8,6.1,14.4,2.9,6.0,3.3,8.5,3.0,3.7,0.6,3.6,4.3,1.7,1.1,0.3,2.2,2.2,18.5
84,577,Nathan Knight,SO,2017-18,F,William & Mary,CAA,31,890,206,358,.575,195,322,11,36,.306,150,195,.769,58,168,226,69,18,61,83,103,573,28.7,6.6,11.5,6.3,10.4,0.4,1.2,4.8,6.3,1.9,5.4,7.3,2.2,0.6,2.0,2.7,3.3,18.5
85,578,Gabe Levin,SR,2017-18,F,Cal State Long Beach,Big West,32,991,194,426,.455,171,365,23,61,.377,180,221,.814,68,164,232,52,32,22,93,85,591,31.0,6.1,13.3,5.3,11.4,0.7,1.9,5.6,6.9,2.1,5.1,7.3,1.6,1.0,0.7,2.9,2.7,18.5
86,579,Kira Lewis,SO,2019-20,G,Alabama,SEC,31,1167,206,449,.459,150,296,56,153,.366,105,131,.802,26,122,148,162,56,18,110,81,573,37.6,6.6,14.5,4.8,9.5,1.8,4.9,3.4,4.2,0.8,3.9,4.8,5.2,1.8,0.6,3.5,2.6,18.5
87,580,Nick Mayo,SO,2016-17,F,Eastern Kentucky,OVC,31,1092,203,403,.504,171,321,32,82,.390,137,177,.774,45,156,201,88,27,42,93,77,575,35.2,6.5,13.0,5.5,10.4,1.0,2.6,4.4,5.7,1.5,5.0,6.5,2.8,0.9,1.4,3.0,2.5,18.5
88,,Totals,Per Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Rk,Player,Class,Season,Pos,School,Conf,G,MP,FG,FGA,FG%,2P,2PA,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
90,581,Javon McCrea,SR,2013-14,F,Buffalo,MAC,29,937,202,360,.561,201,358,1,2,.500,132,198,.667,112,174,286,64,44,65,70,92,537,32.3,7.0,12.4,6.9,12.3,0.0,0.1,4.6,6.8,3.9,6.0,9.9,2.2,1.5,2.2,2.4,3.2,18.5
91,582,Matt Mobley,JR,2016-17,G,St. Bonaventure,A-10,32,1226,176,419,.420,90,192,86,227,.379,155,180,.861,16,171,187,82,50,10,74,78,593,38.3,5.5,13.1,2.8,6.0,2.7,7.1,4.8,5.6,0.5,5.3,5.8,2.6,1.6,0.3,2.3,2.4,18.5
92,583,Keon Moore,SR,2014-15,G,Winthrop,Big South,32,1058,188,424,.443,87,190,101,234,.432,116,135,.859,25,141,166,56,44,8,59,62,593,33.1,5.9,13.3,2.7,5.9,3.2,7.3,3.6,4.2,0.8,4.4,5.2,1.8,1.4,0.3,1.8,1.9,18.5
93,584,Sa'eed Nelson,SR,2019-20,G,American,Patriot,29,1050,207,424,.488,193,358,14,66,.212,108,165,.655,38,110,148,137,82,10,101,63,536,36.2,7.1,14.6,6.7,12.3,0.5,2.3,3.7,5.7,1.3,3.8,5.1,4.7,2.8,0.3,3.5,2.2,18.5
94,585,Andrew Nicholson,SR,2011-12,F,St. Bonaventure,A-10,32,962,220,385,.571,197,332,23,53,.434,128,165,.776,83,186,269,33,21,63,80,90,591,30.1,6.9,12.0,6.2,10.4,0.7,1.7,4.0,5.2,2.6,5.8,8.4,1.0,0.7,2.0,2.5,2.8,18.5
95,586,Trevor Releford,SR,2013-14,G,Alabama,SEC,31,1078,187,377,.496,115,194,72,183,.393,128,151,.848,19,89,108,97,69,3,82,84,574,34.8,6.0,12.2,3.7,6.3,2.3,5.9,4.1,4.9,0.6,2.9,3.5,3.1,2.2,0.1,2.6,2.7,18.5
